Name,Status,HierarchyPath
Thoracoepigastric_male_R,Inactive,Vein_system/Abdomen/Male/Thoracoepigastric_male_R
Anastomosis_456superior_mesenteric_and_inferior_pancreatic789,Inactive,Artery_system/Abdomen/Common/Anastomosis_456superior_mesenteric_and_inferior_pancreatic789
Palmaris_longus_R,Inactive,Muscle_system/Arm_R/Palmaris_longus_R
Dura_mater_sacral_region_female,Inactive,Nervous_system/Back/Repetition_with_PelvisHip/FemUVWXYZale/Dura_mater_sacral_region_female
Radiate_carpal_ligament_capitohamate_R,Inactive,Ligament_system/Arm_R/Radiate_carpal_ligament_capitohamate_R
Nasal_concha_turbinate_inferior_lower_R,Inactive,Skeleton_system/Head_and_Neck/Nasal_concha_turbinate_inferior_lower_R
Adductor_hallucis_456oblique_head789_R,Inactive,Muscle_system/Lower_Limb_R/Common/Adductor_hallucis_456oblique_head789_R
C05_Dorsal_ramus_L,Inactive,Nervous_system/Head_and_Neck/Common/C05_Dorsal_ramus_L
External_iliac_plexus_female_LABCDEFG,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/External_iliac_plexus_female_LABCDEFG
Latissimus_dorsi_female_L,Inactive,Muscle_system/Back/Female/Latissimus_dorsi_female_L
Geniohyoid_R,Inactive,Muscle_system/Head_and_Neck/Geniohyoid_R
Hepatic_lymph_vessels,Inactive,Lymphatic_system/Abdomen/Common/Hepatic_lymph_vessels
Suprapyloric_lymph_nodes,Inactive,Lymphatic_system/Abdomen/MalHIJKe/Suprapyloric_lymph_nodes
S04_Dorsal_root_female_R,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/S04_Dorsal_root_female_R
Thoracoacromial_deltoid_branch_L,Inactive,Artery_system/Arm_L/Thoracoacromial_deltoid_branch_L
Carotid_canal_R,Inactive,Skeleton_system/Head_and_Neck/Carotid_canal_R
Third_456least789_occipital_R,Inactive,Nervous_system/Head_and_Neck/Common/Third_456least789_occipital_R
T08_Dorsal_ramus_lateral_branch_L,Inactive,Nervous_system/Back/Common/T08_Dorsal_ramus_lateral_branch_L
Serratus_anterior_L,Active,Muscle_system/Thorax/Serratus_anterior_L
Facial_R_V,Inactive,Vein_system/Head_and_Neck/Facial_R_V
Deltopectoral_456infraclavicular789_lymph_nodes_L,Inactive,Lymphatic_system/Thorax/Common/Deltopectoral_456infraclavicular789_lymph_nodes_L
Stylopharyngeus_L,Inactive,Muscle_system/Head_and_Neck/Stylopharyngeus_L
Iliofemoral_ligament_male_R,Inactive,Ligament_system/Lower_Limb_R/Male/Iliofemoral_ligament_male_R
Depressor_labii_inferioris_R,Inactive,Muscle_system/Head_and_Neck/Depressor_labii_inferioris_R
Median_456C06246T01789_L,Inactive,Nervous_system/Arm_L/Median_456C06246T01789_L
T05_Dorsal_root_L,Inactive,Nervous_system/Back/Common/T05_Dorsal_root_L
Lumbrical_3rd_L,Inactive,Muscle_system/Arm_L/Lumbrical_3rd_L
Mandible_mental_foramen_L,Inactive,Skeleton_system/Head_and_Neck/Mandible_mental_foramen_L
Ischium_male_R,Inactive,Skeleton_system/Pelvis_and_Hip/Male/Ischium_male_R
Dorsal_interossei_456foot789_L,Inactive,Muscle_system/Lower_Limb_L/Common/Dorsal_interossei_456foot789_L
Arm_R,Inactive,Skeleton_system/Arm_R
Nerve_to_the_subclavius_456C05357C06789_L,Inactive,Nervous_system/Thorax/Common/Nerve_to_the_subclavius_456C05357C06789_L
Zygomaticus_minor_L,Inactive,Muscle_system/Head_and_Neck/Zygomaticus_minor_L
Inferior_labial_R_V,Inactive,Vein_system/Head_and_Neck/Inferior_labial_R_V
L04_Ventral_root_male_L,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/L04_Ventral_root_male_L
Superficial_external_pudendal_456pudic789_female_R_A,Active,Artery_system/Pelvis_and_Hip/Female/Superficial_external_pudendal_456pudic789_female_R_A
Second_rib_R,Inactive,Skeleton_system/Thorax/Second_rib_R
Bifurcate_456calcaneocuboid_and_calcaneonavicular789_ligament_L,Inactive,Ligament_system/Lower_Limb_L/Common/Bifurcate_456calcaneocuboid_and_calcaneonavicular789_ligament_L
T07_Cutaneous_branches_anterior_L,Inactive,Nervous_system/Abdomen/Common/T07_Cutaneous_branches_anterior_L
Deep_transverse_perineal_male_R,Inactive,Muscle_system/Pelvis_and_Hip/Male/Deep_transverse_perineal_male_R
Pectoralis_major_R,Active,Muscle_system/Thorax/Pectoralis_major_R
Vaginal_venous_plexus_R,Inactive,Vein_system/Pelvis_and_Hip/Female/Vaginal_venous_plexus_R
Arm_R,Inactive,Artery_system/Arm_R
Left_gastric_V,Inactive,Vein_system/Abdomen/Common/Left_gastric_V
Internal_carotid_cervical_part_R,Inactive,Artery_system/Head_and_Neck/Internal_carotid_cervical_part_R
Medulla_oblongata_L,Inactive,Nervous_system/Head_and_Neck/Common/brain/Medulla_oblongata_L
T12_456subcostal789_Spinal_nerve_456ventral_ramus789_male_L,Inactive,Nervous_system/Thorax/Repetition_with_Abdomen/MaleABCDEFG/T12_456subcostal789_Spinal_nerve_456ventral_ramus789_male_L
Posterior_labial_female_R,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/Posterior_labial_female_R
Kidney_front_L,Inactive,Urinary_system/Abdomen/Common/Kidney_front_L
Aryepiglottic_L,Inactive,Muscle_system/Head_and_Neck/Aryepiglottic_L
Lower_Limb_L,Inactive,Ligament_system/Lower_Limb_L
Buccinator_node_of_the_facial_lymph_vessel_L,Inactive,Lymphatic_system/Head_and_Neck/Buccinator_node_of_the_facial_lymph_vessel_L
Subcutaneous_acromial_bursa_R,Inactive,Muscle_system/Arm_R/Subcutaneous_acromial_bursa_R
Articular_capsule_R,Inactive,Ligament_system/Arm_R/Articular_capsule_R
Rectus_capitis_lateralis_R,Inactive,Muscle_system/Head_and_Neck/Rectus_capitis_lateralis_R
CN_10_456X789_Vagus_RABCDEFG,Inactive,Nervous_system/Thorax/Common/CN_10_456X789_Vagus_RABCDEFG
Posterior_longitudinal_ligament_lumbar_region_male,Inactive,Ligament_system/Back/Male/Posterior_longitudinal_ligament_lumbar_region_male
Rectovaginal_fascia_female,Inactive,Ligament_system/Pelvis_and_Hip/Female/Rectovaginal_fascia_female
Arm_R,Inactive,Ligament_system/Arm_R
Ilium_female_L,Active,Skeleton_system/Pelvis_and_Hip/Female/Ilium_female_L
heart,Inactive,Artery_system/Thorax/heart
Facial_R_A,Inactive,Artery_system/Head_and_Neck/Facial_R_A
Intermediate_bronchus,Inactive,Respiratory_system/TABCDEFGhorax/Intermediate_bronchus
Angular_R_A,Inactive,Artery_system/Head_and_Neck/Angular_R_A
Longissimus_thoracis_male_R,Inactive,Muscle_system/Back/Male/Longissimus_thoracis_male_R
Retropyloric_lymph_node,Inactive,Lymphatic_system/Abdomen/Common/Retropyloric_lymph_node
Posterior_ciliary_R,Inactive,Artery_system/Head_and_Neck/Posterior_ciliary_R
T01_Cutaneous_branches_lateral_L,Inactive,Nervous_system/Thorax/Common/T01_Cutaneous_branches_lateral_L
MaHIJKle,Inactive,Lymphatic_system/Thorax/MaHIJKle
Prepuce,Active,Reproductive_system/Pelvis_and_Hip/Female/Prepuce
ABCDEFG456VI789Liver_right_anterolateral_segment,Inactive,Digestive_system/Abdomen/ABCDEFG456VI789Liver_right_anterolateral_segment
Pars_tuberalis_R,Inactive,Nervous_system/Head_and_Neck/Common/brain/Pars_tuberalis_R
T12_456subcostal789_Dorsal_root_ganglion_L,Inactive,Nervous_system/Back/Common/T12_456subcostal789_Dorsal_root_ganglion_L
Premolar_bicuspid_first_05_R,Inactive,Skeleton_system/Head_and_Neck/Premolar_bicuspid_first_05_R
Ophthalmic_L,Inactive,Artery_system/Head_and_Neck/Ophthalmic_L
Retromandibular_posterior_division_L,Inactive,Vein_system/Head_and_Neck/Retromandibular_posterior_division_L
S03_Dorsal_root_ganglion_male_L,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/S03_Dorsal_root_ganglion_male_L
Male_skin_foot_L,Inactive,Skin_system/Lower_Limb_L/Male/Male_skin_foot_L
Labial_branches_R,Inactive,Vein_system/Head_and_Neck/Labial_branches_R
CN_09_456IX789_Carotid_branch_L,Inactive,Nervous_system/Head_and_Neck/Common/CN_09_456IX789_Carotid_branch_L
Abdomen,Inactive,Ligament_system/Abdomen
Puborectalis_456part_of_levator_ani789_female_R,Active,Muscle_system/Pelvis_and_Hip/Female/Puborectalis_456part_of_levator_ani789_female_R
Common_tendinous_ring_L,Inactive,Muscle_system/Head_and_Neck/Common_tendinous_ring_L
Thyroarytenoid_R,Inactive,Muscle_system/Head_and_Neck/Thyroarytenoid_R
Cricoid_cartilage,Inactive,Skeleton_system/Head_and_Neck/Cricoid_cartilage
Medial_meniscus_R,Inactive,Ligament_system/Lower_Limb_R/Common/Medial_meniscus_R
ABCDEFG5th_Distal_phalanx_hand_L,Inactive,Skeleton_system/Arm_L/ABCDEFG5th_Distal_phalanx_hand_L
Masseter_superficial_L,Inactive,Muscle_system/Head_and_Neck/Masseter_superficial_L
Proper_palmar_digital_L,Inactive,Artery_system/Arm_L/Proper_palmar_digital_L
Inferior_rectal_female_R_V,Inactive,Vein_system/Pelvis_and_Hip/Female/Inferior_rectal_female_R_V
Iliocostalis_lumborum_female_L,Inactive,Muscle_system/Back/Female/Iliocostalis_lumborum_female_L
Sigmoid_colon,Active,Digestive_system/Pelvis_and_Hip/Sigmoid_colon
Lateral_femoral_cutaneous_male_R,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/Lateral_femoral_cutaneous_male_R
ABCDEFG4th_Middle_phalanx_hand_L,Inactive,Skeleton_system/Arm_L/ABCDEFG4th_Middle_phalanx_hand_L
Ulnar_collateral_ligament_pisiform_portion_456internal_lateral_ligament_ulnar_carpal_collateral_ligament789_L,Inactive,Ligament_system/Arm_L/Ulnar_collateral_ligament_pisiform_portion_456internal_lateral_ligament_ulnar_carpal_collateral_ligament789_L
T12_Dorsal_ramus_L,Inactive,Nervous_system/Back/Common/T12_Dorsal_ramus_L
Proper_plantar_digital_L,Inactive,Nervous_system/Lower_Limb_L/Common/Proper_plantar_digital_L
T08_Ventral_root_R,Inactive,Nervous_system/Back/Common/T08_Ventral_root_R
Posterior_temporal_branch_R,Inactive,Artery_system/Head_and_Neck/Posterior_temporal_branch_R
Primary_capillary_plexus_L,Inactive,Vein_system/Head_and_Neck/Primary_capillary_plexus_L
Anterior_deep_cervical_456paratracheal789_lymph_nodes_R,Inactive,Lymphatic_system/Thorax/Common/Anterior_deep_cervical_456paratracheal789_lymph_nodes_R
C07_Dorsal_root_ganglion_L,Inactive,Nervous_system/Head_and_Neck/Common/C07_Dorsal_root_ganglion_L
Male,Inactive,Vein_system/Abdomen/Male
C08_Ventral_root_L,Inactive,Nervous_system/Head_and_Neck/Common/C08_Ventral_root_L
T04_Spinal_nerve_456ventral_ramus789_L,Inactive,Nervous_system/Thorax/Common/T04_Spinal_nerve_456ventral_ramus789_L
Great_auricular_L,Inactive,Nervous_system/Head_and_Neck/Common/Great_auricular_L
Profunda_femoris_456deep_femoral_deep_artery_of_the_thigh789_male_R,Inactive,Artery_system/Lower_Limb_R/Male/Profunda_femoris_456deep_femoral_deep_artery_of_the_thigh789_male_R
Cardiac_plexus,Inactive,Nervous_system/Thorax/Common/Cardiac_plexus
Capitate_R,Inactive,Skeleton_system/Arm_R/Capitate_R
Anterior_atlanto246axial_ligament,Inactive,Ligament_system/Head_and_Neck/Common/Anterior_atlanto246axial_ligament
Posterior_sacroiliac_ligament_lower_female_L,Inactive,Ligament_system/Pelvis_and_Hip/Female/Posterior_sacroiliac_ligament_lower_female_L
Sacrotuberous_ligament_female_L,Inactive,Ligament_system/Pelvis_and_Hip/Female/Sacrotuberous_ligament_female_L
Deltoid_posterior_head_L,Inactive,Muscle_system/Arm_L/Deltoid_posterior_head_L
L03246L04_Intervertebral_disc,Inactive,Skeleton_system/Back/Common/L03246L04_Intervertebral_disc
Third_456least789_occipital_L,Inactive,Nervous_system/Head_and_Neck/Common/Third_456least789_occipital_L
Foramen_ovale_R,Inactive,Skeleton_system/Head_and_Neck/Foramen_ovale_R
Pisiform_L,Inactive,Skeleton_system/Arm_L/Pisiform_L
Male_skin_penis_R,Inactive,Skin_system/Pelvis_and_Hip/Male/Male_skin_penis_R
Popliteal_lymph_nodes_L,Inactive,Lymphatic_system/Lower_Limb_L/Common/Popliteal_lymph_nodes_L
Inferior_phrenic_R_V,Inactive,Vein_system/Abdomen/Common/Inferior_phrenic_R_V
Quadratus_lumborum_female_L,Active,Muscle_system/Abdomen/Female/Quadratus_lumborum_female_L
Interphalangeal_456distal789_articular_capsules_of_the_hand_456DIP_joints789_L,Inactive,Ligament_system/Arm_L/Interphalangeal_456distal789_articular_capsules_of_the_hand_456DIP_joints789_L
Interspinales_lumborum_male_L,Inactive,Muscle_system/Back/Male/Interspinales_lumborum_male_L
Internal_iliac_plexus_male_L,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/Internal_iliac_plexus_male_L
C02246C03_Intervertebral_disc,Inactive,Skeleton_system/Head_and_Neck/C02246C03_Intervertebral_disc
CN_12_456XII789_Hypoglossal_L,Inactive,Nervous_system/Head_and_Neck/Common/CN_12_456XII789_Hypoglossal_L
Mandible_mandibular_foramen_R,Inactive,Skeleton_system/Head_and_Neck/Mandible_mandibular_foramen_R
First_intercostal_R,Inactive,Artery_system/Thorax/First_intercostal_R
Extensor_retinaculum_L,Inactive,Ligament_system/Arm_L/Extensor_retinaculum_L
Deep_plantar_arch_L,Inactive,Artery_system/Lower_Limb_L/Common/Deep_plantar_arch_L
Ulna_forearm_antebrachium_R,Inactive,Skeleton_system/Arm_R/Ulna_forearm_antebrachium_R
Inferior_peroneal_retinaculum_L,Inactive,Ligament_system/Lower_Limb_L/Common/Inferior_peroneal_retinaculum_L
Basilic_R,Inactive,Vein_system/Arm_R/Basilic_R
Lumbricals_456foot789_R,Inactive,Muscle_system/Lower_Limb_R/Common/Lumbricals_456foot789_R
T10_Dorsal_root_ganglion_L,Inactive,Nervous_system/Back/Common/T10_Dorsal_root_ganglion_L
Incisor_central_24_L,Inactive,Skeleton_system/Head_and_Neck/Incisor_central_24_L
Pulmonary_arteries_456base_of789_L,Inactive,Artery_system/Thorax/heart/Pulmonary_arteries_456base_of789_L
Ulnar_superficial_branch_R,Inactive,Nervous_system/Arm_R/Ulnar_superficial_branch_R
S02_Ventral_root_male_L,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/S02_Ventral_root_male_L
Iliopsoas_456iliopectineal789_bursa_female_L,Active,Muscle_system/Pelvis_and_Hip/Female/Iliopsoas_456iliopectineal789_bursa_female_L
Lacrimal_R,Inactive,Skeleton_system/Head_and_Neck/Lacrimal_R
C04_Ventral_root_R,Inactive,Nervous_system/Head_and_Neck/Common/C04_Ventral_root_R
Head_and_Neck,Inactive,Skeleton_system/Head_and_Neck
Fibular_group_of_lymph_vessels_L,Inactive,Lymphatic_system/Lower_Limb_L/Common/Fibular_group_of_lymph_vessels_L
Sphenoparietal_sinus_L,Inactive,Vein_system/Head_and_Neck/Sphenoparietal_sinus_L
Brachioradialis_L,Inactive,Muscle_system/Arm_L/Brachioradialis_L
Repetition_with_Back,Inactive,Skeleton_system/Thorax/Repetition_with_Back
ABCDEFG4th_lumbar_splanchnic_female_L,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/ABCDEFG4th_lumbar_splanchnic_female_L
Commissura_anterior_L,Inactive,Nervous_system/Head_and_Neck/Common/brain/Commissura_anterior_L
Iliohypogastric_female_R,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/Iliohypogastric_female_R
S04_Spinal_nerve_male_R,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/S04_Spinal_nerve_male_R
Auricularis_anterior_R,Inactive,Muscle_system/Head_and_Neck/Auricularis_anterior_R
Interspinales_lumborum_male_R,Inactive,Muscle_system/Back/Male/Interspinales_lumborum_male_R
Marginal_A,Inactive,Artery_system/Abdomen/Common/Marginal_A
Medial_inferior_genicular_L_V,Inactive,Vein_system/Lower_Limb_L/Common/Medial_inferior_genicular_L_V
Thoracodorsal_L_V,Inactive,Vein_system/Back/Thoracodorsal_L_V
Internal_iliac_female_R_V,Inactive,Vein_system/Pelvis_and_Hip/Female/Internal_iliac_female_R_V
Suboccipital_R,Inactive,Nervous_system/Head_and_Neck/Common/Suboccipital_R
Lateral_plantar_L_A,Inactive,Artery_system/Lower_Limb_L/Common/Lateral_plantar_L_A
Cardinal_ligament_female_L,Inactive,Ligament_system/Pelvis_and_Hip/Female/Cardinal_ligament_female_L
Dorsal_digital_Foot_R_A,Inactive,Artery_system/Lower_Limb_R/Common/Dorsal_digital_Foot_R_A
Middle_thyroid_L,Inactive,Vein_system/Head_and_Neck/Middle_thyroid_L
C03_Dorsal_root_ganglion_R,Inactive,Nervous_system/Head_and_Neck/Common/C03_Dorsal_root_ganglion_R
Masseteric_R,Inactive,Artery_system/Head_and_Neck/Masseteric_R
Pancreaticoduodenal_anterior_inferior_A,Inactive,Artery_system/Abdomen/Common/Pancreaticoduodenal_anterior_inferior_A
Internal_intercostal_L,Active,Muscle_system/Thorax/Internal_intercostal_L
Internal_iliac_anterior_trunk_male_R_V,Inactive,Vein_system/Pelvis_and_Hip/Male/Internal_iliac_anterior_trunk_male_R_V
Zygomaticus_major_L,Inactive,Muscle_system/Head_and_Neck/Zygomaticus_major_L
Ulnar_superficial_branch_R_A,Inactive,Artery_system/Arm_R/Ulnar_superficial_branch_R_A
Anterior_jugular_lymph_vessel_L,Inactive,Lymphatic_system/Head_and_Neck/Anterior_jugular_lymph_vessel_L
Abdomen,Active,Artery_system/Abdomen
Interosseous_recurrent_L,Inactive,Artery_system/Arm_L/Interosseous_recurrent_L
T07_Cutaneous_branches_lateral_L,Inactive,Nervous_system/Thorax/Repetition_with_Abdomen/Common/T07_Cutaneous_branches_lateral_L
L04_Ventral_root_female_R,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/L04_Ventral_root_female_R
Infraspinatus_R,Inactive,Muscle_system/Arm_R/Infraspinatus_R
Prerectal_fibers_456part_of_levator_ani789_male_L,Inactive,Muscle_system/Pelvis_and_Hip/Male/Prerectal_fibers_456part_of_levator_ani789_male_L
Quadratus_femoris_female_R,Active,Muscle_system/Pelvis_and_Hip/Female/Quadratus_femoris_female_R
Medial_talocalcaneal_ligament_L,Inactive,Ligament_system/Lower_Limb_L/Common/Medial_talocalcaneal_ligament_L
Male,Inactive,Artery_system/Lower_Limb_R/Male
Cricothyroid_456straight_part789_R,Inactive,Muscle_system/Head_and_Neck/Cricothyroid_456straight_part789_R
Superior_peroneal_retinaculum_L,Inactive,Ligament_system/Lower_Limb_L/Common/Superior_peroneal_retinaculum_L
CN_01_456I789_Olfactory_olfactory_fibers_R,Inactive,Nervous_system/Head_and_Neck/Common/CN_01_456I789_Olfactory_olfactory_fibers_R
Female,Active,Skin_system/Head_and_Neck/Female
Annular_ligament_of_radius_L,Inactive,Ligament_system/Arm_L/Annular_ligament_of_radius_L
group10,Inactive,Artery_system/Thorax/heart/group10
Anterior_communicating_L,Inactive,Artery_system/Head_and_Neck/Anterior_communicating_L
Axillary_L_A,Inactive,Artery_system/Arm_L/Axillary_L_A
Internal_iliac_posterior_trunk_female_L_A,Active,Artery_system/Pelvis_and_Hip/Female/Internal_iliac_posterior_trunk_female_L_A
Dorsal_venous_arch_foot_R,Inactive,Vein_system/Lower_Limb_R/Common/Dorsal_venous_arch_foot_R
Right_parietal_lobe,Inactive,Nervous_system/Head_and_Neck/Common/brain/Cerebral_cortex/Right_cerebral_cortex/Right_parietal_lobe
Axillary_456C05357C06789_R,Inactive,Nervous_system/Arm_R/Axillary_456C05357C06789_R
Anterior_longitudinal_ligament_sacral_region_femaleABCDEFG,Inactive,Ligament_system/Pelvis_and_Hip/Female/Anterior_longitudinal_ligament_sacral_region_femaleABCDEFG
Anterior_cerebral_segment_L,Inactive,Artery_system/Head_and_Neck/Anterior_cerebral_segment_L
Submental_lymph_vessels_R,Inactive,Lymphatic_system/Head_and_Neck/Submental_lymph_vessels_R
Splenius_cervicis_R,Inactive,Muscle_system/Back/Common/Splenius_cervicis_R
Zygomaticotemporal_L,Inactive,Nervous_system/Head_and_Neck/Common/Zygomaticotemporal_L
Extensor_indicis_L,Inactive,Muscle_system/Arm_L/Extensor_indicis_L
Fibulopopliteal_bursa_R,Inactive,Muscle_system/Lower_Limb_R/Common/Fibulopopliteal_bursa_R
Cartilage_of_auditory_tube_L,Inactive,Skeleton_system/Head_and_Neck/Cartilage_of_auditory_tube_L
Deep_cervical_L,Inactive,Artery_system/Head_and_Neck/Deep_cervical_L
ABCDEFG3rd_Distal_phalanx_foot_L,Inactive,Skeleton_system/Lower_Limb_L/Common/ABCDEFG3rd_Distal_phalanx_foot_L
Extensor_retinaculum_R,Inactive,Ligament_system/Arm_R/Extensor_retinaculum_R
Anterior_scrotal_456branch_of_ilioinguinal789_male_R,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/Anterior_scrotal_456branch_of_ilioinguinal789_male_R
Medial_plantar_L_A,Inactive,Artery_system/Lower_Limb_L/Common/Medial_plantar_L_A
Lateral_456upper_lateral_nasal789_cartilage_R,Inactive,Skeleton_system/Head_and_Neck/Lateral_456upper_lateral_nasal789_cartilage_R
Flexor_carpi_radialis_L,Inactive,Muscle_system/Arm_L/Flexor_carpi_radialis_L
Lower_Limb_R,Inactive,Muscle_system/Lower_Limb_R
Gluteus_medius_bursa_L,Active,Muscle_system/Pelvis_and_Hip/Female/Gluteus_medius_bursa_L
Subcutaneous_acromial_bursa_L,Inactive,Muscle_system/Arm_L/Subcutaneous_acromial_bursa_L
L02_Dorsal_ramus_lateral_branch_female_R,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/L02_Dorsal_ramus_lateral_branch_female_R
Apical_ligament_of_the_dens,Inactive,Ligament_system/Head_and_Neck/Common/Apical_ligament_of_the_dens
Female_skin_head_L,Active,Skin_system/Head_and_Neck/Female/Female_skin_head_L
Ascending_cervical_L,Inactive,Artery_system/Head_and_Neck/Ascending_cervical_L
Radiate_carpal_ligament_capitotrapezial_R,Inactive,Ligament_system/Arm_R/Radiate_carpal_ligament_capitotrapezial_R
Femoral_female_R_V,Inactive,Vein_system/Lower_Limb_R/Female/Femoral_female_R_V
T10_Cutaneous_branches_lateral_LABCDEFG,Inactive,Nervous_system/Abdomen/Common/T10_Cutaneous_branches_lateral_LABCDEFG
Distal_perforating_branches_L_A,Inactive,Artery_system/Lower_Limb_L/Common/Distal_perforating_branches_L_A
T03_Dorsal_root_ganglion_L,Inactive,Nervous_system/Back/Common/T03_Dorsal_root_ganglion_L
Deep_fibular_456peroneal789_medial_branch_L,Inactive,Nervous_system/Lower_Limb_L/Common/Deep_fibular_456peroneal789_medial_branch_L
T09_Vertebra,Inactive,Skeleton_system/Thorax/Repetition_with_Back/T09_Vertebra
Lumbar_trunk_female_LABCDEFG,Inactive,Lymphatic_system/Pelvis_and_Hip/OPQRSTFemale/Lumbar_trunk_female_LABCDEFG
Phrenic_nerve_456C03246C05789_L,Inactive,Nervous_system/Head_and_Neck/Repetition_with_Thorax/Common/Phrenic_nerve_456C03246C05789_L
